library	Blue_Macia	Cyan_IS12646	Gold_RTx430	Green_Ajabsido	Orange_MotaMaradi	Purple_SRN39	max_allele	max_value	Genotype_sum
IFJL	0.2993243243243243	0.28716216216216217	0.0	0.046621621621621624	0.3668918918918919	0.0	Orange	0.3668918918918919	1480
IFJM	0.7082758620689655	0.2689655172413793	0.0	0.007586206896551724	0.015172413793103448	0.0	Blue	0.7082758620689655	1450
IFJN	0.5559673832468495	0.31504818383988137	0.0	0.05930318754633061	0.06968124536693847	0.0	Blue	0.5559673832468495	1349
IFJP	0.3952810180275716	0.10683987274655356	0.0	0.05938494167550371	0.4384941675503712	0.0	Orange	0.4384941675503712	3772
IFJQ	0.9662234998203377	0.0	0.0	0.03090190441969098	0.002874595759971254	0.0	Blue	0.9662234998203377	2783
IFJR	0.7994402985074627	0.12686567164179105	0.0	0.07276119402985075	0.0009328358208955224	0.0	Blue	0.7994402985074627	1072
IFJT	0.8426073131955485	0.0010598834128245894	0.0	0.0598834128245893	0.09644939056703762	0.0	Blue	0.8426073131955485	1887
IFJX	0.985730593607306	0.0	0.0	0.011605783866057838	0.002663622526636225	0.0	Blue	0.985730593607306	5256
IFJY	0.4255952380952381	0.5610119047619048	0.0	0.010416666666666666	0.002976190476190476	0.0	Cyan	0.5610119047619048	672
IFJZ	0.8981612446958982	0.0	0.0	0.03818953323903819	0.06364922206506365	0.0	Blue	0.8981612446958982	707
IFKA	0.9929863418235512	0.0	0.0	0.0068290882244370615	0.00018456995201181247	0.0	Blue	0.9929863418235512	5418
IFKB	0.9986942734564447	0.0	0.0	0.001119194180190263	0.00018653236336504383	0.0	Blue	0.9986942734564447	5361
IFKC	0.8547140649149922	0.0	0.0	0.0015455950540958269	0.1437403400309119	0.0	Blue	0.8547140649149922	647
IFKD	0.7833251352680768	0.02926709296606001	0.0	0.1751106738809641	0.012297097884899164	0.0	Blue	0.7833251352680768	4066
IFKE	0.9308151093439364	0.00039761431411530816	0.0	0.01709741550695825	0.05168986083499006	0.0	Blue	0.9308151093439364	2515
IFKF	0.8791558253830587	0.0	0.0	0.06707140792136455	0.05348366579936398	0.0002891008962127783	Blue	0.8791558253830587	3459
IFKG	0.6967345619139994	0.11768509537665697	0.0	0.02554154542515357	0.1600387972841901	0.0	Blue	0.6967345619139994	3093
IFKH	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1897
IFKI	0.9892890120036935	0.0	0.0	0.003878116343490305	0.0068328716528162515	0.0	Blue	0.9892890120036935	5415
IFKJ	0.9605997210599722	0.0	0.0	0.004532775453277545	0.017433751743375175	0.017433751743375175	Blue	0.9605997210599722	2868
IFKK	0.9990352146647371	0.0	0.0	0.000964785335262904	0.0	0.0	Blue	0.9990352146647371	2073
IFKL	0.8305473615208129	0.010816125860373648	0.0	0.15077023926581448	0.0075385119632907244	0.00032776138970829236	Blue	0.8305473615208129	3051
IFKM	0.9640621845346254	0.0	0.0	0.012517666060973147	0.02342014940440137	0.0	Blue	0.9640621845346254	4953
IFKN	0.9826118456801304	0.0	0.0	0.009961963412425286	0.007426190907444304	0.0	Blue	0.9826118456801304	5521
IFKP	0.6402010050251257	0.06733668341708543	0.0	0.034170854271356785	0.25829145728643216	0.0	Blue	0.6402010050251257	995
IFKQ	0.8873426110006627	0.024519549370444003	0.0006626905235255136	0.08151093439363817	0.005964214711729622	0.0	Blue	0.8873426110006627	1509
IFKR	0.8990536277602523	0.0	0.0	0.010515247108307046	0.0904311251314406	0.0	Blue	0.8990536277602523	951
IFKS	0.9734304270812832	0.0	0.0	0.017516236961228105	0.009053335957488683	0.0	Blue	0.9734304270812832	5081
IFKT	0.009051290646999664	0.0	0.0	0.002011397921555481	0.9889373114314448	0.0	Orange	0.9889373114314448	5966
IFKU	0.05575843947626258	0.004898904426828182	0.0	0.9327514028680859	0.003919123541462546	0.0026721296873608268	Green	0.9327514028680859	11227
IFKW	0.9986981588246234	0.0	0.0	0.0009298865538404315	0.0003719546215361726	0.0	Blue	0.9986981588246234	5377
IFKX	0.7386409328508243	0.04825090470446321	0.0	0.20225170888620828	0.010856453558504222	0.0	Blue	0.7386409328508243	2487
IFKY	0.732108687332568	0.018752391886720246	0.0	0.024875621890547265	0.22426329889016455	0.0	Blue	0.732108687332568	2613
IFKZ	0.986544571108204	0.0022425714819659876	0.0	0.006540833489067464	0.004672023920762474	0.0	Blue	0.986544571108204	5351
IFLA	0.9722938144329897	0.0	0.0	0.014175257731958763	0.013530927835051547	0.0	Blue	0.9722938144329897	1552
IFLB	0.9597156398104265	0.0	0.0	0.030410742496050552	0.009873617693522907	0.0	Blue	0.9597156398104265	2532
IFLC	0.8565072302558399	0.0	0.0	0.012235817575083427	0.13125695216907676	0.0	Blue	0.8565072302558399	899
IFLD	0.6340080971659919	0.0	0.0	0.3651821862348178	0.0008097165991902834	0.0	Blue	0.6340080971659919	1235
IFLE	0.8533640023001725	0.0	0.0011500862564692352	0.09315698677400805	0.0523289246693502	0.0	Blue	0.8533640023001725	1739
IFLG	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5992
IFLH	0.9247199402539208	0.009260642270351008	0.0	0.019865571321882002	0.046153846153846156	0.0	Blue	0.9247199402539208	6695
IFLJ	0.6304663760073986	0.0	0.0	0.01255119566653455	0.35698242832606686	0.0	Blue	0.6304663760073986	7569
IFLK	0.0	0.0	1.0	0.0	0.0	0.0	Gold	1.0	7
IFLL	0.8727272727272727	0.0	0.015909090909090907	0.020454545454545454	0.09090909090909091	0.0	Blue	0.8727272727272727	440
IFLM	0.39760239760239763	0.4245754245754246	0.0	0.17782217782217782	0.0	0.0	Cyan	0.4245754245754246	1001
IFLP	0.9838830584707646	0.012368815592203899	0.0	0.0037481259370314842	0.0	0.0	Blue	0.9838830584707646	2668
IFLR	0.9846631367536973	0.0	0.0	0.008216176739090744	0.0071206865072119775	0.0	Blue	0.9846631367536973	5477
IFLT	0.8753753753753754	0.012012012012012012	0.0	0.1066066066066066	0.006006006006006006	0.0	Blue	0.8753753753753754	666
IFLU	0.9482217573221757	0.0	0.0	0.020223152022315203	0.031555090655509065	0.0	Blue	0.9482217573221757	5736
IFLW	0.6932668329177057	0.046134663341645885	0.0	0.2057356608478803	0.05486284289276808	0.0	Blue	0.6932668329177057	802
IFLX	0.9144876325088339	0.02120141342756184	0.0	0.058657243816254416	0.005653710247349823	0.0	Blue	0.9144876325088339	1415
IFLY	0.9862385321100917	0.0	0.0	0.0036314984709480123	0.010129969418960244	0.0	Blue	0.9862385321100917	5232
IFLZ	0.9770307271067843	0.008214177061149984	0.0	0.009126863401277762	0.0056282324307879526	0.0	Blue	0.9770307271067843	6574
IFMA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	998
IFMB	0.08611709770114942	0.0	0.0	0.8938577586206896	0.02002514367816092	0.0	Green	0.8938577586206896	11136
IFMC	0.6819338422391857	0.0	0.2035623409669211	0.11450381679389313	0.0	0.0	Blue	0.6819338422391857	393
IFMD	0.06476510067114094	0.0	0.0	0.013758389261744967	0.9214765100671141	0.0	Orange	0.9214765100671141	2980
IFME	0.3640992998090388	0.044769785699130066	0.0	0.5817950350095481	0.00912370040314025	0.0002121790791427965	Green	0.5817950350095481	4713
IFMG	0.8329694323144105	0.1324599708879185	0.0	0.034570596797671035	0.0	0.0	Blue	0.8329694323144105	2748
IFMH	0.8266129032258065	0.0	0.0013440860215053765	0.08198924731182795	0.09005376344086022	0.0	Blue	0.8266129032258065	744
IFMJ	0.9562087582483503	0.0	0.0	0.04319136172765447	0.0005998800239952009	0.0	Blue	0.9562087582483503	1667
IFMK	0.9920580110497238	0.0	0.0	0.007941988950276244	0.0	0.0	Blue	0.9920580110497238	5792
IFML	0.9709779179810726	0.0	0.0	0.0022082018927444794	0.026813880126182965	0.0	Blue	0.9709779179810726	3170
IFMN	0.9868421052631579	0.0	0.0	0.012719298245614035	0.0004385964912280702	0.0	Blue	0.9868421052631579	2280
IFMP	0.9317194289261328	0.01675977653631285	0.0	0.00186219739292365	0.04965859714463067	0.0	Blue	0.9317194289261328	1611
IFMR	0.9322033898305084	0.0	0.0	0.03259452411994785	0.03259452411994785	0.002607561929595828	Blue	0.9322033898305084	767
INJP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1851
INJQ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	757
INJR	0.994748687171793	0.0	0.0	0.0	0.005251312828207052	0.0	Blue	0.994748687171793	1333
INJS	0.9800153727901614	0.0	0.0	0.019984627209838585	0.0	0.0	Blue	0.9800153727901614	1301
INJT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	767
INJU	0.9971988795518207	0.0	0.0	0.0028011204481792717	0.0	0.0	Blue	0.9971988795518207	357
INJW	0.8583877995642701	0.12810457516339868	0.0	0.013507625272331155	0.0	0.0	Blue	0.8583877995642701	2295
INJX	0.9987037037037036	0.0	0.0	0.0	0.0012962962962962963	0.0	Blue	0.9987037037037036	5400
INJY	0.8373146622734761	0.14991762767710048	0.0	0.012767710049423394	0.0	0.0	Blue	0.8373146622734761	2428
INJZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	770
INKA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	517
INKB	0.700507614213198	0.05491462851868943	0.0	0.23211813567143516	0.012459621596677434	0.0	Blue	0.700507614213198	2167
INKC	0.9262672811059908	0.0	0.0	0.07373271889400922	0.0	0.0	Blue	0.9262672811059908	434
INKD	0.8284100781928757	0.158123370981755	0.0	0.013466550825369244	0.0	0.0	Blue	0.8284100781928757	2302
INKE	0.9761668321747765	0.0	0.0	0.0024826216484607746	0.02135054617676266	0.0	Blue	0.9761668321747765	2014
INKF	0.9941860465116279	0.0	0.0	0.005813953488372093	0.0	0.0	Blue	0.9941860465116279	516
INKH	0.9945621601350084	0.0	0.0	0.0018751171948246765	0.0035627226701668855	0.0	Blue	0.9945621601350084	5333
INKJ	0.988819608686304	0.0	0.0	0.011180391313695979	0.0	0.0	Blue	0.988819608686304	4651
INKK	0.974903474903475	0.0	0.0	0.021235521235521235	0.003861003861003861	0.0	Blue	0.974903474903475	518
INKL	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2409
INKM	0.0	0.0	0.0	0.010638297872340425	0.9893617021276596	0.0	Orange	0.9893617021276596	1410
INKN	0.9975732082187349	0.0	0.0	0.0	0.0024267917812651673	0.0	Blue	0.9975732082187349	6181
INKP	0.9954545454545455	0.0	0.0	0.004545454545454545	0.0	0.0	Blue	0.9954545454545455	2420
INKQ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5267
INKR	0.009140767824497258	0.0	0.0	0.9876840180890984	0.0031752140864043108	0.0	Green	0.9876840180890984	10393
INKS	0.9127035830618893	0.07752442996742671	0.0	0.0	0.009771986970684038	0.0	Blue	0.9127035830618893	1535
INKT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5664
INKU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5701
INKW	0.9854360094665938	0.0	0.0	0.012925541598397962	0.0016384489350081922	0.0	Blue	0.9854360094665938	5493
INKX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5176
INKY	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5219
INKZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1280
INLA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	516
INLB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	762
INLC	0.9972761321075928	0.0	0.0	0.0	0.002553626149131767	0.00017024174327545113	Blue	0.9972761321075928	5874
INLD	0.0	0.0	0.0	0.0	0.9996526571726294	0.0003473428273706148	Orange	0.9996526571726294	2879
INLE	0.2083041345480028	0.0	0.0	0.7916958654519972	0.0	0.0	Green	0.7916958654519972	5708
INLF	0.6297215329473393	0.0	0.0	0.3618693134822167	0.008409153570443893	0.0	Blue	0.6297215329473393	7254
INLG	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2993
INLI	0.995997911954063	0.0	0.0	0.00400208804593701	0.0	0.0	Blue	0.995997911954063	5747
INLJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2970
INLK	0.9998105342932929	0.0	0.0	0.00018946570670708602	0.0	0.0	Blue	0.9998105342932929	5278
INLL	0.9976958525345622	0.0	0.0	0.002304147465437788	0.0	0.0	Blue	0.9976958525345622	434
INLM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5155
INLN	0.16798418972332016	0.8320158102766798	0.0	0.0	0.0	0.0	Cyan	0.8320158102766798	506
INLP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5297
INLQ	0.9976065102920058	0.0	0.0	0.0	0.0023934897079942556	0.0	Blue	0.9976065102920058	6267
INLR	0.7584369449378331	0.24156305506216696	0.0	0.0	0.0	0.0	Blue	0.7584369449378331	563
INLS	0.5511764705882353	0.036470588235294116	0.0	0.054705882352941174	0.35764705882352943	0.0	Blue	0.5511764705882353	1700
INLT	0.358974358974359	0.6410256410256411	0.0	0.0	0.0	0.0	Cyan	0.6410256410256411	663
INLU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5140
INLW	0.9704749679075738	0.0	0.0	0.029525032092426188	0.0	0.0	Blue	0.9704749679075738	779
INLX	0.15204678362573099	0.7875243664717348	0.0	0.06042884990253411	0.0	0.0	Cyan	0.7875243664717348	513
INLY	0.5808656036446469	0.03530751708428246	0.0	0.05011389521640091	0.3337129840546697	0.0	Blue	0.5808656036446469	1756
INLZ	0.5816091954022988	0.035632183908045977	0.0	0.04597701149425287	0.3367816091954023	0.0	Blue	0.5816091954022988	1740
INMA	0.16829745596868884	0.8317025440313112	0.0	0.0	0.0	0.0	Cyan	0.8317025440313112	511
INMB	0.6562680531484691	0.0	0.0	0.10051993067590988	0.24321201617562102	0.0	Blue	0.6562680531484691	1731
INMC	0.662240040090203	0.0	0.0	0.33237283888749686	0.0053871210223001755	0.0	Blue	0.662240040090203	7982
INMD	0.1277533039647577	0.8722466960352423	0.0	0.0	0.0	0.0	Cyan	0.8722466960352423	454
INME	0.7207392197125256	0.2792607802874743	0.0	0.0	0.0	0.0	Blue	0.7207392197125256	487
INMF	0.7443946188340808	0.2556053811659193	0.0	0.0	0.0	0.0	Blue	0.7443946188340808	446
INMG	0.9976133651551312	0.0	0.0	0.0	0.002386634844868735	0.0	Blue	0.9976133651551312	6285
INMH	0.6308316430020284	0.34279918864097364	0.0	0.02636916835699797	0.0	0.0	Blue	0.6308316430020284	493
INMI	0.13201246660730187	0.0002226179875333927	0.0	0.865093499554764	0.0026714158504007124	0.0	Green	0.865093499554764	4492
INMJ	0.5927374301675977	0.034636871508379886	0.0	0.0446927374301676	0.32793296089385476	0.0	Blue	0.5927374301675977	1790
INMK	0.7414529914529915	0.25854700854700857	0.0	0.0	0.0	0.0	Blue	0.7414529914529915	468
INML	0.970550576184379	0.0	0.0	0.029449423815621	0.0	0.0	Blue	0.970550576184379	781
INMM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5148
INMN	0.9985602303631419	0.0	0.0	0.0	0.0014397696368581027	0.0	Blue	0.9985602303631419	6251
INMP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6451
INMQ	0.9950589129608514	0.0049410870391486126	0.0	0.0	0.0	0.0	Blue	0.9950589129608514	5262
INMR	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5227
INMS	0.9879055480898445	0.0	0.0	0.011902476483010174	0.0	0.0001919754271453254	Blue	0.9879055480898445	5209
INMT	0.8340807174887892	0.1483897268650632	0.0	0.017529555646147575	0.0	0.0	Blue	0.8340807174887892	2453
INMU	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6073
INMW	0.001856665428889714	0.0	0.0	0.0	0.9981433345711103	0.0	Orange	0.9981433345711103	2693
INMX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	518
INMY	0.9815609601017327	0.0	0.0	0.0065172468605945	0.011921793037672867	0.0	Blue	0.9815609601017327	6291
INMZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5192
INNA	0.9491938507686539	0.0	0.0	0.00018747656542932134	0.05061867266591676	0.0	Blue	0.9491938507686539	5334
INNB	0.7192622950819673	0.2786885245901639	0.0	0.0	0.0	0.0020491803278688526	Blue	0.7192622950819673	488
INNC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	547
INND	0.1601642710472279	0.839835728952772	0.0	0.0	0.0	0.0	Cyan	0.839835728952772	487
INNE	0.9865354738477473	0.0	0.0005178663904712584	0.0	0.01294665976178146	0.0	Blue	0.9865354738477473	1931
INNH	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5676
INNI	0.9549339549339549	0.0	0.0	0.011655011655011656	0.03341103341103341	0.0	Blue	0.9549339549339549	1287
INNJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	770
INNK	0.9998422464111059	0.0	0.0	0.0	0.0	0.00015775358889414735	Blue	0.9998422464111059	6339
INNL	0.0	0.0	0.0	0.0	0.0	1.0	Purple	1.0	95
INST	0.9338153503893215	0.06618464961067853	0.0	0.0	0.0	0.0	Blue	0.9338153503893215	1798
INSU	0.9980556095664009	0.0	0.0	0.0019443904335990666	0.0	0.0	Blue	0.9980556095664009	5143
INSW	0.248	0.0	0.0	0.752	0.0	0.0	Green	0.752	2125
INSX	0.26455172413793104	0.0	0.0	0.6695172413793103	0.06593103448275862	0.0	Green	0.6695172413793103	3625
INSY	0.18630892678034103	0.01805416248746239	0.0	0.705616850551655	0.09002006018054162	0.0	Green	0.705616850551655	3988
INSZ	0.8671328671328671	0.0	0.0	0.13286713286713286	0.0	0.0	Blue	0.8671328671328671	572
INTB	0.5216622458001768	0.0	0.0	0.17064544650751548	0.3076923076923077	0.0	Blue	0.5216622458001768	2262
INTC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	447
INTD	0.8408710217755444	0.0	0.0	0.02512562814070352	0.13400335008375208	0.0	Blue	0.8408710217755444	597
INTE	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5760
INTF	0.9936107470511141	0.0	0.0	0.0063892529488859765	0.0	0.0	Blue	0.9936107470511141	6104
INTG	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6335
INTH	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1261
INTI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	756
INTJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	756
INTL	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1253
INTM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1282
INTN	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1241
INTP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1254
INTQ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	482
INTR	0.8770343580470162	0.0	0.0	0.0	0.12296564195298372	0.0	Blue	0.8770343580470162	553
INTS	0.06920999324780554	0.0	0.0	0.011478730587440918	0.9193112761647535	0.0	Orange	0.9193112761647535	2962
INTT	0.08149111400086692	0.0	0.0	0.010836584308625921	0.9076723016905072	0.0	Orange	0.9076723016905072	2307
INTU	0.02163721601153985	0.0	0.0	0.009015506671474938	0.9693472773169852	0.0	Orange	0.9693472773169852	2773
INTW	0.3872193436960276	0.0	0.0	0.14887737478411053	0.4639032815198618	0.0	Orange	0.4639032815198618	2895
INTX	0.0	0.0	0.0	0.0	0.0	1.0	Purple	1.0	74
INTY	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5129
INTZ	0.5783592644978783	0.0	0.0	0.08076379066478076	0.3408769448373409	0.0	Blue	0.5783592644978783	7070
INUA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1440
INUB	0.0011061946902654867	0.0	0.0	0.0	0.9988938053097345	0.0	Orange	0.9988938053097345	2712
INUC	0.26380670611439844	0.08974358974358974	0.0	0.6358481262327417	0.010601577909270217	0.0	Green	0.6358481262327417	4056
INUD	0.9458874458874459	0.0	0.0	0.05411255411255411	0.0	0.0	Blue	0.9458874458874459	462
INUE	0.6427398545625147	0.0	0.0	0.06697161623269998	0.2902885292047854	0.0	Blue	0.6427398545625147	8526
INUF	0.982261273209549	0.0	0.0	0.00646551724137931	0.011273209549071617	0.0	Blue	0.982261273209549	6032
INUG	0.9075268817204301	0.0	0.0	0.03870967741935484	0.053763440860215055	0.0	Blue	0.9075268817204301	465
INUI	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5583
INUJ	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5989
INUK	0.26215098241985524	0.0	0.0	0.7138055842812823	0.024043433298862462	0.0	Green	0.7138055842812823	3868
INUL	0.9874669020300089	0.0	0.0	0.012533097969991174	0.0	0.0	Blue	0.9874669020300089	5665
INUM	0.08988934364104896	0.0	0.0	0.910110656358951	0.0	0.0	Green	0.910110656358951	6597
INUN	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1944
INUP	0.8223425196850394	0.0	0.0	0.06200787401574803	0.1156496062992126	0.0	Blue	0.8223425196850394	2032
INUQ	0.9459459459459459	0.0	0.0	0.0	0.05405405405405406	0.0	Blue	0.9459459459459459	1258
INUS	0.3325617283950617	0.0	0.0	0.23148148148148148	0.4359567901234568	0.0	Orange	0.4359567901234568	1296
INUT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	437
INUU	0.6431283219438116	0.0	0.0	0.0	0.3568716780561883	0.0	Blue	0.6431283219438116	1317
INUW	0.7396341463414634	0.0024390243902439024	0.0	0.1597560975609756	0.09817073170731708	0.0	Blue	0.7396341463414634	1640
INUX	0.6624040920716112	0.3375959079283887	0.0	0.0	0.0	0.0	Blue	0.6624040920716112	391
INUY	0.9784748873685967	0.0	0.0	0.021525112631403304	0.0	0.0	Blue	0.9784748873685967	5993
INUZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1262
INWA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1175
INWB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	756
INWC	0.00508130081300813	0.0	0.0	0.020663956639566397	0.9742547425474255	0.0	Orange	0.9742547425474255	2952
INWD	0.5684608120868744	0.0	0.0	0.009442870632672332	0.42209631728045327	0.0	Blue	0.5684608120868744	1059
INWE	0.9519832985386222	0.0	0.0	0.04801670146137787	0.0	0.0	Blue	0.9519832985386222	479
INWF	0.6853211009174311	0.0	0.0	0.15504587155963304	0.1596330275229358	0.0	Blue	0.6853211009174311	1090
INWG	0.981233681462141	0.0	0.0	0.018766318537859008	0.0	0.0	Blue	0.981233681462141	6128
INWH	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6682
INWI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	756
INWJ	0.9941921858500528	0.005807814149947202	0.0	0.0	0.0	0.0	Blue	0.9941921858500528	5682
INWK	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1273
INWL	0.24193548387096775	0.0	0.0	0.0	0.0	0.7580645161290323	Purple	0.7580645161290323	124
INWM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	533
INWN	0.9498234528897974	0.0	0.0	0.0	0.050176547110202564	0.0	Blue	0.9498234528897974	5381
INWP	0.9298642533936652	0.0	0.0	0.07013574660633484	0.0	0.0	Blue	0.9298642533936652	442
INWQ	0.9974502804691484	0.0	0.0	0.0025497195308516064	0.0	0.0	Blue	0.9974502804691484	1961
INWR	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	756
INWS	0.19892952720785012	0.0	0.0	0.8010704727921498	0.0	0.0	Green	0.8010704727921498	5605
INWT	0.5699936224489796	0.0	0.0	0.4231505102040816	0.006855867346938775	0.0	Blue	0.5699936224489796	6272
INWU	0.992289641300704	0.0	0.0	0.007542742205833054	0.00016761649346295676	0.0	Blue	0.992289641300704	5966
INWW	0.9500924214417745	0.0	0.0	0.0	0.04990757855822551	0.0	Blue	0.9500924214417745	5410
INWX	0.9417989417989417	0.0	0.0	0.0582010582010582	0.0	0.0	Blue	0.9417989417989417	567
INWY	0.18175074183976261	0.017804154302670624	0.0	0.7047477744807121	0.0956973293768546	0.0	Green	0.7047477744807121	4044
INWZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	758
INXA	0.9264705882352942	0.0	0.0	0.0	0.07352941176470588	0.0	Blue	0.9264705882352942	816
INXC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	757
INXD	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	756
INXE	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5079
INXF	0.9718193120596768	0.0	0.0	0.0	0.02818068794032325	0.0	Blue	0.9718193120596768	2413
INXG	0.7325581395348837	0.26744186046511625	0.0	0.0	0.0	0.0	Blue	0.7325581395348837	602
INXI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5109
INXJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1751
INXK	0.7686915887850467	0.23130841121495327	0.0	0.0	0.0	0.0	Blue	0.7686915887850467	428
INXL	0.911158117398202	0.0	0.0	0.010047593865679535	0.07879428873611846	0.0	Blue	0.911158117398202	1891
INXM	0.5487510072522159	0.0	0.0	0.16962127316680098	0.2816277195809831	0.0	Blue	0.5487510072522159	2482
INXP	0.9888171365569381	0.0	0.0	0.001575051189163648	0.009607812253898252	0.0	Blue	0.9888171365569381	6349
INXQ	0.5154639175257731	0.0	0.0	0.01823949246629659	0.4662965900079302	0.0	Blue	0.5154639175257731	1261
IPBR	0.31237682301931413	0.0	0.0	0.6876231769806859	0.0	0.0	Green	0.6876231769806859	5074
IPBS	0.9781509864666558	0.0	0.0	0.021849013533344203	0.0	0.0	Blue	0.9781509864666558	6133
IPBT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6325
IPBU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	758
IPBW	0.9935907970419063	0.0	0.0	0.006409202958093673	0.0	0.0	Blue	0.9935907970419063	6085
IPBX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1452
IPBY	0.8650793650793651	0.0	0.0	0.0	0.1349206349206349	0.0	Blue	0.8650793650793651	504
IPBZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6363
IPCB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1928
IPCC	0.22330097087378642	0.0	0.0	0.0706090026478376	0.706090026478376	0.0	Orange	0.706090026478376	1133
IPCD	0.9953787422141852	0.0	0.0	0.004621257785814748	0.0	0.0	Blue	0.9953787422141852	4977
IPCE	0.0003475842891901286	0.0	0.0	0.0	0.9996524157108099	0.0	Orange	0.9996524157108099	2877
IPCF	0.0004314063848144953	0.0	0.0	0.005392579810181191	0.9941760138050043	0.0	Orange	0.9941760138050043	4636
